image,reference,baseline_prediction,absolute_error,bin
IMG_20241201_085622.jpg,0.5,0.0693417159763313,0.4306582840236687,0-20
IMG_20241201_085805.jpg,1.0,0.4087387543774906,0.5912612456225095,0-20
IMG_20241201_090025.jpg,1.0,0.3805775268687356,0.6194224731312644,0-20
IMG_20241201_090130.jpg,1.0,0.3072262558869701,0.6927737441130299,0-20
IMG_20241201_090822.jpg,1.0,0.5216195205893008,0.47838047941069917,0-20
IMG_20241201_091006.jpg,2.0,0.358595731191885,1.641404268808115,0-20
IMG_20241201_091121.jpg,2.0,0.5018547729742785,1.4981452270257214,0-20
IMG_20241201_091318.jpg,1.0,0.390577828764642,0.609422171235358,0-20
IMG_20241201_091413.jpg,1.0,0.6198300326047579,0.3801699673952421,0-20
IMG_20241201_091520.jpg,1.0,0.4189749124501872,0.5810250875498129,0-20
IMG_20241201_091634.jpg,1.0,0.3708130811496196,0.6291869188503805,0-20
IMG_20241201_094523.jpg,4.0,0.4555326198526748,3.544467380147325,0-20
IMG_20241201_095703.jpg,9.0,0.1478818228474822,8.852118177152517,0-20
IMG_20241201_100022.jpg,7.0,0.3020374199975848,6.697962580002415,0-20
IMG_20241201_100247.jpg,2.0,1.3268325081511894,0.6731674918488106,0-20
IMG_20241201_100423.jpg,11.0,2.113601542688081,8.88639845731192,0-20
IMG_20241201_102521.jpg,13.0,0.1951474006762468,12.804852599323754,0-20
IMG_20241201_102857.jpg,20.0,0.904697122932013,19.095302877067986,0-20
IMG_20241201_103058.jpg,80.0,1.6126901944209635,78.38730980557904,60-80
IMG_20241201_103213.jpg,3.0,0.3020845912329429,2.697915408767057,0-20
IMG_20241201_103402.jpg,2.0,0.1323153151793261,1.8676846848206738,0-20
IMG_20241201_103502.jpg,3.0,0.4201541933341384,2.579845806665862,0-20
IMG_20241201_103611.jpg,1.0,0.5446862546793866,0.4553137453206134,0-20
IMG_20241201_103758.jpg,1.0,0.3739735539186088,0.6260264460813911,0-20
IMG_20241201_103900.jpg,3.0,0.6756336040333293,2.3243663959666705,0-20
IMG_20241201_104016.jpg,4.0,0.3642562794348508,3.635743720565149,0-20
IMG_20241201_104216.jpg,1.0,0.3574636215432918,0.6425363784567082,0-20
IMG_20241201_104333.jpg,12.0,0.7147385581451515,11.285261441854848,0-20
IMG_20241201_104515.jpg,0.5,0.3918042808839512,0.1081957191160488,0-20
IMG_20241201_104656.jpg,2.0,0.4195881385098418,1.580411861490158,0-20
IMG_20241201_130712.jpg,13.0,0.8054016725033208,12.19459832749668,0-20
IMG_20241201_130940.jpg,3.0,0.6962946051201546,2.303705394879845,0-20
IMG_20241201_132440.jpg,4.0,0.6298775057360222,3.3701224942639776,0-20
IMG_20241201_132720.jpg,2.0,0.6199243750754739,1.380075624924526,0-20
IMG_20241201_132843.jpg,5.0,0.5484127822726724,4.451587217727328,0-20
IMG_20241201_133027.jpg,3.0,0.4561930171476874,2.5438069828523124,0-20
IMG_20241201_133152.jpg,3.0,0.5453938232097573,2.454606176790243,0-20
IMG_20241201_133319.jpg,2.0,0.5429880902064969,1.4570119097935033,0-20
IMG_20241201_133518.jpg,2.0,0.4356263585315783,1.5643736414684217,0-20
IMG_20241201_133634.jpg,2.0,0.630679416737109,1.369320583262891,0-20
IMG_20241201_133932.jpg,3.0,0.5445447409733124,2.455455259026688,0-20
IMG_20241201_135122.jpg,4.5,0.5059114992150706,3.9940885007849296,0-20
IMG_20241201_135424.jpg,1.5,0.6031314152880087,0.8968685847119913,0-20
IMG_20241201_135526.jpg,6.0,0.5826119279072576,5.417388072092742,0-20
IMG_20241201_135839.jpg,1.0,0.6541706919454172,0.3458293080545828,0-20
IMG_20241201_140119.jpg,3.0,0.5711964889506098,2.42880351104939,0-20
IMG_20241201_140227.jpg,2.0,0.5960557299843015,1.4039442700156985,0-20
IMG_20241201_140338.jpg,2.0,0.5482240973312402,1.4517759026687598,0-20
IMG_20241201_141201.jpg,3.0,0.4457210028982007,2.5542789971017994,0-20
IMG_20241201_141359.jpg,7.0,0.3032638721168941,6.696736127883106,0-20
IMG_20241201_141547.jpg,3.0,0.6689352886124864,2.331064711387514,0-20
IMG_20241201_142421.jpg,2.0,0.4676084561043352,1.5323915438956648,0-20
IMG_20241201_142605.jpg,3.0,0.615112909068953,2.384887090931047,0-20
IMG_20241201_142728.jpg,4.0,0.6156789638932496,3.3843210361067504,0-20
IMG_20241201_143150.jpg,1.0,0.3794454172201425,0.6205545827798575,0-20
IMG_20241201_143302.jpg,2.0,0.348831285472769,1.651168714527231,0-20
IMG_20241201_144140.jpg,5.0,0.5434126313247193,4.45658736867528,0-20
IMG_20241201_144258.jpg,3.0,0.4824202240067625,2.5175797759932377,0-20
IMG_20241201_144419.jpg,0.5,0.309018762830576,0.190981237169424,0-20
IMG_20241201_144528.jpg,3.0,0.3066602010626736,2.6933397989373264,0-20
IMG_20241201_144639.jpg,2.0,0.3316609558024393,1.6683390441975607,0-20
IMG_20241201_144825.jpg,1.0,0.5068549239222316,0.49314507607776836,0-20
IMG_20241201_144956.jpg,4.0,0.3874645272310107,3.612535472768989,0-20
IMG_20241201_145124.jpg,2.0,0.3533597240671416,1.6466402759328584,0-20
IMG_20241201_145246.jpg,2.0,0.8089395151551745,1.1910604848448254,0-20
IMG_20241201_145415.jpg,2.0,0.2476961568651129,1.7523038431348872,0-20
IMG_20241201_145551.jpg,1.0,0.3646808205530733,0.6353191794469266,0-20
IMG_20241201_145713.jpg,2.0,0.2976976663446443,1.7023023336553558,0-20
IMG_20241202_083225.jpg,31.0,25.043444707764763,5.956555292235237,20-40
IMG_20241202_084546.jpg,28.0,20.352029495230045,7.647970504769955,20-40
